Lat,Lon,MAE,RMSE
27.5,79.25,7.408943533697368,11.19711387607282
27.5,79.75,14.699860465109827,21.9988986240269
27.5,80.0,28.222655771187636,40.23757136853797
27.5,80.25,392.2991666666632,517.2577086826849
27.5,80.5,49.70192307692276,79.2412661197922
27.5,80.75,38.58083333333371,60.925842423392496
27.5,81.0,25.668333333329446,29.60681565675423
27.5,81.25,144.9250000000039,228.47274133545102
27.5,81.5,426.5508333333359,658.9827457592029
27.5,81.75,555.772500000004,846.3159041250553
27.5,82.0,257.1325000000001,411.7028241239875
27.5,82.25,77.10666666667746,125.71997633631868
27.5,82.5,344.4916666666683,526.8005888853984
27.75,70.25,2916.769166666667,4365.607408649836
27.75,72.0,1.1174968071520273,1.268546879306965
27.75,72.25,9.18636363636391,11.199740662582528
27.75,72.5,5.826666666664654,6.09904894059474
27.75,72.75,205.87599999999907,307.12333753721686
27.75,73.0,1.9024999999999999,2.393940266589791
27.75,73.25,5.1166666666676734,5.759968171208828
27.75,73.5,3.5300000000013756,4.065398088277739
27.75,73.75,82.86611111111014,123.31298577136201
27.75,74.0,4.724999999999998,9.450583315330325
27.75,74.25,84.39700657894234,117.19871515313913
27.75,74.5,84.77799999999947,127.89940367335467
27.75,74.75,0.8846153846153803,1.106811081093227
27.75,75.0,1322.2172727272796,1997.5015801086129
27.75,75.25,176.72083333332705,252.55070103181689
27.75,75.5,421.6112499999983,628.2414075317679
27.75,75.75,121.95583333333336,181.46562619864588
27.75,76.0,117.27024258760102,180.27382609124015
27.75,76.25,70.67265151515403,93.25472102999385
27.75,76.5,93.89083333333663,139.0780836736497
27.75,76.75,1137.9125861095345,1704.9123915420644
27.75,77.0,333.1500000000011,498.7752813308498
27.75,77.25,8.706766848817898,11.642120737031442
27.75,77.5,1.7471428571421492,2.6287612509086826
27.75,77.75,51.425833333331695,77.44912227821783
27.75,78.0,2.602342105263299,3.31676741343038
27.75,78.25,67.88111111110729,94.3802602360325
27.75,78.5,1.1917024539877374,1.2268958085818713
27.75,78.75,132.64142857143003,177.1608956771883
27.75,79.0,1.3339999999999919,1.7605056091929938
27.75,79.25,4.713949579832923,6.48166140373459
27.75,79.5,8.306666666666672,8.804169466792429
27.75,79.75,150.66083333333506,239.31975094351887
27.75,80.0,1.2626559934316006,1.6412602393717128
27.75,80.5,8.910782085561962,12.096202627236867
27.75,80.75,289.7124999999973,409.47989239399396
27.75,81.25,520.7291666666664,792.4330178685972
27.75,81.5,37.72333333333119,53.19968937878941
27.75,81.75,287.70250000000306,450.66664687808594
27.75,82.0,2.6769047619068735,2.79048743973851
28.0,72.0,79.8491666666646,123.824770711138
28.0,72.25,1.511857142856138,1.5458627470283661
28.0,73.0,10.648333333333659,16.675913268344527
28.0,73.25,31.072499999998893,47.31318834813936
28.0,73.5,7.21857142857002,9.86150886745115
28.0,73.75,1346.9625000000003,2013.7504215166123
28.0,74.0,7.285454545454074,10.941929362859158
28.0,74.25,1.110769230769235,2.017401222441314
28.0,74.5,135.4258333333361,202.22811840839955
28.0,74.75,26.12181818181132,44.960263870131634
28.0,75.0,53.25846153847162,80.74845729522012
28.0,75.25,0.7866666666666617,0.9448456664097752
28.0,75.5,224.3890909090941,336.0643414856522
28.0,75.75,136.8089407357012,211.51040098149466
28.0,76.0,1039.341818181817,1560.1308828370181
28.0,76.25,56.57637368711976,87.1236349042271
28.0,76.5,38.73597402596979,56.006759685113316
28.0,76.75,153.18951472556446,219.97635843695406
28.0,77.0,5.699999999994963,7.772237305124071
28.0,77.25,317.05471380470766,475.57546847660063
28.0,77.5,73.24250000000248,101.5369319508951
28.0,77.75,17.104000000000163,19.997992899288885
28.0,78.0,136.29600000000238,189.78691451204242
28.0,78.25,443.1209090909109,626.8829093002383
28.0,78.5,23.44999999999974,29.277491354280695
28.0,78.75,14.42399999999957,17.85523676684181
28.0,79.0,22.814285714286566,31.526065406264593
28.0,79.25,4.043333333332997,5.693531417318413
28.0,79.5,28.108000000000356,42.27311296793797
28.0,79.75,1.935000000000045,2.479747971064867
28.0,80.0,6.252627551020261,6.358101223130686
28.0,80.75,4.210000000000079,4.39469566636881
28.0,81.25,205.65416666666874,318.289887118125
28.25,72.25,161.2451356783919,243.9067377091501
28.25,72.5,27.81888888889003,38.33562442428872
28.25,72.75,124.05000000000018,168.45533600118702
28.25,73.0,0.8274999999999982,0.9952763435347994
28.25,73.25,1.656923076923083,2.2202910412133683
28.25,73.5,1.1074999999999733,1.1749574460378902
28.25,73.75,847.109090909089,1267.0320818138139
28.25,74.0,59.550874999993404,89.68880055763354
28.25,74.25,207.33272727272413,276.1831409508047
28.25,74.5,208.02346329114144,311.43713683550743
28.25,74.75,24.539166666665363,35.75654776867011
28.25,75.0,1.0876923076923022,1.328284028940517
28.25,75.25,535.5858333333375,801.1127940506735
28.25,75.5,1.9097129186604036,2.1648924523273774
28.25,75.75,64.30000000000007,71.17087852485746
28.25,76.0,167.64203534031495,254.4954095712891
28.25,76.25,43.48636363636728,55.556462270383925
28.25,76.5,195.08899999999676,261.9167227765298
28.25,76.75,2.5257657657657515,2.98389654659185
28.25,77.0,77.57327818522907,108.03518084473808
28.25,77.25,86.77445767196565,126.05121259748555
28.25,77.5,124.2275000000047,177.04410893428707
28.25,77.75,2.7733333333333974,3.460645411865694
28.25,78.0,2.4163030303031974,3.0834350080773967
28.25,78.25,15.000000000000009,21.424285285628567
28.25,78.5,2.44999999999996,2.6427674888269923
28.25,78.75,3.0566666666671884,3.8124795081426703
28.25,79.0,22.206464646463136,32.70807113558744
28.25,79.25,32.40302238806359,50.32131310674458
28.25,79.5,165.0599999999906,234.02186688814348
28.25,79.75,195.87583333333419,274.0096364029324
28.25,80.25,37.080999999998944,58.17293417045231
28.25,80.5,359.20333333333673,551.4765371557876
28.25,81.0,25.971322314049974,40.93743898448447
28.5,72.5,71.75833333333317,86.25917101000506
28.5,72.75,5.8963636363685366,7.763559399242241
28.5,73.0,2246.1783333333337,3363.109419617011
28.5,73.5,251.86300000000188,384.2169120301736
28.5,73.75,5.148461538461532,7.112840501515552
28.5,74.25,148.55090909090973,191.37059720011231
28.5,74.5,4077.0575000000026,6101.397567730559
28.5,75.0,1.9916666666666554,2.266006031177606
28.5,75.25,38.47083333333473,55.118867232556845
28.5,75.5,9.572416735481008,13.635883092567278
28.5,75.75,0.8909999999999997,1.5888706681161944
28.5,76.0,61.17833333331612,87.28718472182719
28.5,76.25,98.6463636363671,153.24176107173008
28.5,76.5,81.99333333333881,128.33012331484002
28.5,76.75,369.7569230769196,520.7197835540821
28.5,77.0,1.27948717948806,1.569563622451693
28.5,77.25,132.1291486183586,200.20302472477331
28.5,77.5,69.23571428571293,89.32421532180838
28.5,77.75,136.1489999999992,187.36548067880463
28.5,78.0,5.048571428572984,7.092092847137126
28.5,78.25,0.7500000000000057,0.8737162010630256
28.5,78.5,8.568412371133713,13.393426572198406
28.5,78.75,27.12833333333261,41.71986437338028
28.5,79.0,7.955000000000034,11.893382613874056
28.5,79.25,19.344874213840363,27.796033729125423
28.5,79.5,115.7600000000044,163.88494728148947
28.5,79.75,311.3525000000061,469.4571169358019
28.5,80.0,86.62500000000074,117.50141240285976
28.5,80.75,144.78916666666703,229.59934801373814
28.75,73.0,1.0066666666666606,1.1467853620737651
28.75,73.25,145.83916666667218,217.4337576711666
28.75,73.75,0.5738461538461501,0.827070827587432
28.75,74.0,0.6938461538461547,0.9941676069804487
28.75,74.25,0.5792307692307671,0.739724480933475
28.75,75.0,0.8507692307692353,1.017954207826057
28.75,75.5,95.53846153846945,147.47605703979022
28.75,75.75,254.174615384625,363.75371787686345
28.75,76.0,20.028333333329467,29.757231894106933
28.75,76.25,642.6120100083501,966.7670389349004
28.75,76.5,82.57000000000312,117.77051802835764
28.75,76.75,4.28273927392852,6.2818752919775065
28.75,77.0,97.84999999999494,131.5106493201727
28.75,77.25,26.25448875255608,36.81980515993809
28.75,77.5,69.78877477476973,105.6255960876179
28.75,77.75,194.23636363636652,273.8697393088424
28.75,78.0,4.3129523809507715,6.135037049252087
28.75,78.25,64.7671428571432,99.20620912307618
28.75,78.75,7.46599999999899,12.400900773732621
28.75,79.0,22.696666666666886,26.545030294451532
28.75,79.25,2.0949324324326,2.256205706310935
28.75,79.5,3.3598604651166966,4.923514120279979
29.0,73.0,283.2490909090919,389.6859851913415
29.0,73.25,0.33000000000000157,0.3890125566492305
29.0,73.5,0.6838461538461593,0.8207454397820833
29.0,73.75,3.283846153846147,3.3067541603395667
29.0,74.25,0.8869230769230901,1.0961225366648717
29.0,74.5,339.5741666666681,509.41943096202044
29.0,74.75,5.426923076923074,7.110831932286876
29.0,75.0,0.6823076923076971,0.7771298277834798
29.0,75.25,5.603481481479411,7.994017766731743
29.0,75.5,185.77500000000364,284.7442292362331
29.0,75.75,4.755909090901336,6.913310573469353
29.0,76.0,55.002135999997186,78.94700003211676
29.0,76.25,214.38909090909908,304.0365334208251
29.0,76.5,62.25666666666901,88.71406324065683
29.0,76.75,145.1955131964838,222.75913742676357
29.0,77.0,1.5749999999999944,1.9377435330817072
29.0,77.25,5.889999999999958,6.18211668174143
29.0,77.5,13.23395663956786,18.327385919267904
29.0,77.75,98.97496666667114,150.24422472121773
29.0,78.0,61.27666666666655,82.06077524209297
29.0,78.25,31.25055489964529,49.39669484246228
29.0,78.5,22.443333333333285,25.493214565622743
29.0,78.75,23.69955290610611,36.451608834466114
29.25,73.0,0.3884615384615437,0.42383777738477346
29.25,73.5,1.513076923076922,1.9473552084024888
29.25,73.75,73.8008333333361,109.99792160915699
29.25,74.0,6.982500000000276,10.815698852440173
29.25,74.25,1.4658333333333406,1.6096919995245542
29.25,74.5,75.65416666666941,111.93078035852153
29.25,74.75,25.027499999998614,36.8835463542555
29.25,75.0,178.07183431954638,266.9350144300045
29.25,75.25,111.22083333333099,156.54187381762196
29.25,75.5,243.52636363636432,335.1695672478211
29.25,75.75,106.0899999999989,129.34759242701915
29.25,76.0,238.57153846154526,362.1063135748625
29.25,76.25,13.211218637991742,19.43174657335418
29.25,76.5,24.0809090909054,31.688383446528217
29.25,76.75,54.4692702448221,77.10638567900418
29.25,77.0,78.22922448979638,127.86911837909486
29.25,77.25,1.5081944444444844,1.6583195316287909
29.25,77.5,53.70874999999747,75.39486920046785
29.25,77.75,112.21272727272921,158.81788255162786
29.25,78.0,21.96222222221998,31.30212736824093
29.25,78.25,141.58000000000035,188.72700310236525
29.25,78.5,8.77428571428579,10.162567167235382
29.5,73.25,0.32769230769231356,0.4336606259064147
29.5,73.5,0.41076923076922667,0.7592202477643631
29.5,73.75,0.47846153846154277,0.7561338912775027
29.5,74.0,1.9074999999999964,2.147962212578856
29.5,74.25,0.9400000000000043,1.0238539559316695
29.5,74.5,1.8953562653567246,2.3460106748969265
29.5,74.75,40.37454545454097,62.61370602206337
29.5,75.0,0.7277777777777854,0.7497036451529137
29.5,75.25,7.672999999999831,12.57520918315051
29.5,75.5,3.894545454545238,6.132528603333444
29.5,75.75,167.89454545454348,253.58183860979818
29.5,76.0,238.9472727272729,303.06363670178126
29.5,76.25,134.36416666666318,209.36431670256326
29.5,76.5,152.05444444444376,236.89415228934718
29.5,76.75,536.6777777777779,736.8106948946328
29.5,77.0,25.10008333333296,35.40914528271955
29.5,77.25,38.959396636993496,54.52990508375336
29.5,77.5,22.66540000000334,35.68437761403236
29.5,77.75,22.320000000000856,30.76197693582246
29.5,78.0,148.88777777777568,205.01383159300053
29.5,78.25,359.057777777777,537.7346101315521
29.75,73.25,38.965833333332874,49.10610306604746
29.75,73.5,2.880769230769241,6.282834367728292
29.75,73.75,7.666518518515637,10.97068568031206
29.75,74.0,77.60500000000276,113.72946906292259
29.75,74.25,59.15062499999477,83.67913998571413
29.75,74.5,11.910364583339591,16.677465138843193
29.75,74.75,1.672398190044753,2.3479554984333117
29.75,75.0,352.4875000000043,559.1445651618257
29.75,75.25,1297.1453673853946,1950.1928054701507
29.75,75.5,1.934689440993783,2.440090385273892
29.75,75.75,225.57937499999156,340.7642675754628
29.75,76.0,11.166285714284129,15.340865276395045
29.75,76.25,249.55999999999725,386.91728174002225
29.75,76.5,32.36199999999945,36.22023826536686
29.75,76.75,11.750256849314471,16.171240980644402
29.75,77.0,157.7733333333341,237.20751271595384
29.75,77.25,13.670000000001204,18.264084428190102
29.75,77.5,13.494999999999678,16.386614964659024
30.0,73.75,11.367999999999615,15.145456084251236
30.0,74.0,189.00470588232753,273.8111560267144
30.0,74.25,168.37705882353345,241.34743020117048
30.0,74.5,42.32850130888956,60.629736049722815
30.0,74.75,333.6769659442821,501.56375310842833
30.0,75.0,155.95764705882132,188.55449965772561
30.0,75.25,179.022666666653,257.146793460877
30.0,75.5,47.08211093990624,72.29525013602392
30.0,75.75,98.7928571428578,129.19926796564044
30.0,76.0,26.42402285714394,36.8252820843584
30.0,76.25,3.4949494949489766,3.9440601605375987
30.0,76.5,112.65799999999692,172.35395632244249
30.0,76.75,756.7499999999989,1147.3621136415463
30.0,77.0,152.68399999999818,233.21262950363288
30.0,77.25,163.1145454545538,245.93776729454166
30.0,77.5,96.77902262444384,138.10964955445536
30.0,77.75,211.0781818181971,282.9937630536853
30.25,73.75,3.5533333333331996,4.188038522586137
30.25,74.0,44.10818181817303,62.86133910873908
30.25,74.25,6.553749999999759,11.11696057832317
30.25,74.5,150.81610492845874,218.61466005480605
30.25,74.75,894.7017647058686,1292.6207278534637
30.25,75.0,655.3492156863076,954.1771974452154
30.25,75.25,12.478888888889944,16.806561879881748
30.25,75.5,57.286666666670534,80.54309501311144
30.25,75.75,88.51285714285596,125.01466833935748
30.25,76.0,9.01333333333296,9.708177538091425
30.25,76.25,1.0289999999999992,1.1650793964361366
30.25,76.5,33.88124999998846,45.97262187974978
30.25,76.75,449.1744720873717,651.0690923343249
30.25,77.0,381.82333333332707,535.3419940094278
30.25,77.25,137.73999999999214,196.1943688029695
30.25,77.5,72.61727272727687,115.78047609789839
30.5,74.0,1.963333333333395,2.2076005073383005
30.5,74.25,129.46750246467346,187.00192163394712
30.5,74.5,756.0182352940986,1093.2651364093592
30.5,74.75,9.060055493896161,12.548159695333583
30.5,75.0,52.98571428571485,79.8181762328794
30.5,75.25,12.54309251101257,19.158071718973368
30.5,75.5,244.00875000000008,364.07233774690997
30.5,75.75,216.73615384615044,308.0667933943946
30.5,76.0,11.184661654136843,15.811362009656397
30.5,76.25,8.344126984123605,11.345824344693595
30.5,76.5,26.182500000010872,43.80242972714553
30.5,76.75,149.91687500004116,196.0988026003065
30.5,77.0,23.87272727275895,26.276222919420864
30.75,74.25,81.6549999999994,110.40597953311446
30.75,74.5,161.9182352941165,260.64808410394613
30.75,74.75,41.49500000000143,66.12300620812908
30.75,75.0,206.09857142857203,266.36079089943365
30.75,75.25,27.243749999998247,32.65474410403243
30.75,75.5,6.583333333332973,8.098199388340973
30.75,75.75,102.38000000003159,147.420934444581
30.75,76.0,291.9337499999834,421.9571212516501
30.75,76.25,242.48875000001226,369.0523368372204
30.75,76.5,102.1633333333179,146.41891834730055
30.75,76.75,1.1030000000000086,1.2909879937474382
31.0,74.5,216.58999999999787,301.14233262694614
31.0,74.75,129.76874999999893,195.85705338970908
31.0,75.0,2083.5313333333415,3145.1036549034034
31.0,75.25,455.0738461538394,651.7243958087614
31.0,75.5,131.32364661653241,202.36744026668308
31.0,75.75,217.3915384615372,307.9784129922579
31.0,76.0,15.533124999986722,21.752160381193548
31.0,76.25,75.59670258620736,109.2414602338763
31.0,76.5,968.3635294117701,1401.2760213420684
31.25,74.5,25.565000000000772,28.537935629614864
31.25,74.75,1.197252747253803,1.5688014657339955
31.25,75.0,17.97222222222054,23.941551745863908
31.25,75.25,21.056492768595902,22.628831771677863
31.25,75.5,675.4566666666807,973.6601236126354
31.25,75.75,191.29624999999825,311.49011218255094
31.25,76.0,54.869475662843975,81.63233421819163
31.25,76.25,267.8635294117572,432.9109600612644
31.5,74.5,780.7721428571451,1177.8733554498037
31.5,74.75,13.028333333333057,19.9816102954688
31.5,75.0,20.268481764209792,31.52816203463576
31.5,75.25,235.9792857142748,372.9952538859127
31.5,75.5,42.16036486486414,58.83744739593376
31.5,75.75,740.7464705882087,1034.0154945561853
31.75,74.5,45.88857142857017,60.879302605352436
31.75,74.75,162.91071428572124,248.21984721211385
31.75,75.0,488.75874999999814,733.8577847580523
31.75,75.25,10.056666666666748,14.694114468044802
31.75,75.5,403.4335294117735,530.0725415006468
31.75,75.75,292.48705882345905,423.9860710391413
32.0,75.0,58.42792671169165,84.92024147630151
32.0,75.25,128.0376470588146,212.3415282870687
32.0,75.5,1155.1076470588516,1644.0235087181027
32.25,75.25,2.7622222222184214,4.145857716561304
32.25,75.5,809.8311764706757,1125.670158426028
32.25,75.75,5.1425454545516915,7.009865892785657
