Idx,Lat,Lon,Model,MAE,RMSE,R2,MAPE,Zone
442,26.75,81.75,ARIMA,1.4170055244919126,1.7704074557478362,-0.19794352293253903,1.4653803646101475,Zone-3
442,26.75,81.75,Prophet,317.50967534321427,416.7423560874119,-66377.15385405449,326.2198408780222,Zone-3
442,26.75,81.75,RandomForest,1.4998350000000045,1.9464152838615956,-0.4479744420463596,1.5472419143123797,Zone-3
442,26.75,81.75,LSTM,1.5142817077636734,1.8207968768264384,-0.2671058136567861,1.5644775261856696,Zone-3
443,26.75,82.0,HoltWinters,0.5886116387257343,0.7564422565417178,-3.111323636705582,0.6036115825055918,Zone-3
443,26.75,82.0,ARIMA,0.5506944444444442,0.5771868138268192,-1.393662432141181,0.5642552634359742,Zone-3
443,26.75,82.0,Prophet,5.094493114813539,13.303907888622282,-1270.7113890951139,5.21666998041312,Zone-3
443,26.75,82.0,RandomForest,0.6350111111111071,0.7365449145239592,-2.8978809675874424,0.6491293751011706,Zone-3
443,26.75,82.0,LSTM,0.6690305582682249,0.6971751202082908,-2.4923186445290346,0.685667879607795,Zone-3
444,26.75,82.25,HoltWinters,0.8815195432501189,1.1235096022715845,-0.13341479627670316,0.9133493697514405,Zone-3
444,26.75,82.25,ARIMA,0.8956944444444458,1.0605676054987414,-0.009978238028577335,0.9275259183075568,Zone-3
444,26.75,82.25,Prophet,8.131070886676078,11.663312011788168,-121.14595473723435,8.456507186956651,Zone-3
444,26.75,82.25,RandomForest,0.9940875000000015,1.1656147811884516,-0.2199594429808298,1.0299675164979827,Zone-3
444,26.75,82.25,LSTM,1.1651731109619152,1.3180286940455928,-0.5598578794808573,1.2081240751499558,Zone-3
445,26.75,82.5,HoltWinters,1.2741757005410885,1.6795231928105836,-1.0025435595491263,1.4765488696722806,Zone-3
445,26.75,82.5,ARIMA,1.101319444444447,1.2547208769948308,-0.11764584807200085,1.2768713130015639,Zone-3
445,26.75,82.5,Prophet,5.363030537894275,9.20364721491987,-59.135356161719386,6.201459438744797,Zone-3
445,26.75,82.5,RandomForest,1.1694875000000013,1.4746268281472668,-0.5437402313158877,1.355316715190473,Zone-3
445,26.75,82.5,LSTM,1.105750656127931,1.2766244500712827,-0.15700777244496722,1.2831447095474415,Zone-3
446,26.75,82.75,HoltWinters,0.8025876778191205,1.0384677326141005,-3.6774636554824713,0.9693960369689691,Zone-3
446,26.75,82.75,ARIMA,0.48729322721719054,0.569915955617787,-0.40878928588416596,0.5904570191354888,Zone-3
446,26.75,82.75,Prophet,0.7160955014118886,1.0235654754455712,-3.544181466369711,0.8658251078183753,Zone-3
446,26.75,82.75,RandomForest,0.5043055555555532,0.6168451577268873,-0.6503525481927745,0.6106915054634221,Zone-3
446,26.75,82.75,LSTM,0.538327331542967,0.6079397382364652,-0.6030441098521571,0.6520762440909452,Zone-3
447,26.75,83.0,HoltWinters,1.2600100616730134,1.4723112825835574,-0.501880419029223,1.6620420417286996,Zone-3
447,26.75,83.0,ARIMA,1.2180797101449248,1.3817487014106522,-0.3228000571327836,1.6211687214954047,Zone-3
447,26.75,83.0,Prophet,25.169133513753916,30.67036069397983,-650.7391978213419,33.44052124916625,Zone-3
447,26.75,83.0,RandomForest,1.1150041666666652,1.2575870852052344,-0.09575184924655344,1.4728298792481067,Zone-3
447,26.75,83.0,LSTM,1.0707405090332027,1.2542371906555083,-0.08992201154536095,1.4075909534647408,Zone-3
448,26.75,83.25,HoltWinters,1.6591397807992099,1.8595127017648154,-4.059694752411103,2.138353008326373,Zone-3
448,26.75,83.25,ARIMA,0.9651209677419388,1.0634099641347288,-0.6547312515929329,1.2442501725721562,Zone-3
448,26.75,83.25,Prophet,62.070879687643014,146.82379993920324,-31543.15791093649,80.79015683345185,Zone-3
448,26.75,83.25,RandomForest,1.624349999999998,1.7794080868016178,-3.633158294827103,2.095064149691608,Zone-3
448,26.75,83.25,LSTM,1.1433339309692379,1.2261017384641268,-1.1997789145731845,1.4759084660882331,Zone-3
449,26.75,83.5,HoltWinters,1.0665894730658418,1.3538440614442115,-0.33451057448742705,1.2485945176838205,Zone-3
449,26.75,83.5,ARIMA,1.0326238861706412,1.1562602170554108,0.026589789382516882,1.2108327099222536,Zone-3
449,26.75,83.5,Prophet,10.727760658792258,14.968485853702466,-162.1324930660031,12.481676023626731,Zone-3
449,26.75,83.5,RandomForest,0.8237958333333353,1.0249410116156297,0.235139077065737,0.9653099556418197,Zone-3
449,26.75,83.5,LSTM,1.019025243123373,1.1771265100406354,-0.008860252698729587,1.1948323303199537,Zone-3
450,26.75,83.75,HoltWinters,1.9204351993893407,2.1953033067202026,-2.4388308139896435,2.2233809750195013,Zone-3
450,26.75,83.75,ARIMA,0.847697748789565,1.0453420010588135,0.22028022779160839,0.9918263604430008,Zone-3
450,26.75,83.75,Prophet,27.854341228283957,39.33408839602333,-1102.9767455097374,32.19413548673152,Zone-3
450,26.75,83.75,RandomForest,0.6822541666666678,0.8792582853130644,0.4483613521392231,0.7965812723581643,Zone-3
450,26.75,83.75,LSTM,1.0339932250976578,1.1954702337892145,-0.019763070655135495,1.2073563925097812,Zone-3
452,27.0,70.25,HoltWinters,1.958222061447799,2.2099023365400274,-11.072718936829197,1.3986925036394298,Zone-6
452,27.0,70.25,ARIMA,5.234350314091503,5.442061315428081,-72.21259306903444,3.7416642384894616,Zone-6
452,27.0,70.25,Prophet,860.81356273508,1159.8868779727109,-3325753.583058197,615.8864203227721,Zone-6
452,27.0,70.25,RandomForest,3.83227500000001,3.888115509375986,-36.37121735150985,2.738393697081445,Zone-6
452,27.0,70.25,LSTM,5.526711242675782,5.895770708265987,-84.92906732764749,3.952084426037576,Zone-6
454,27.0,70.75,HoltWinters,0.3554843822689264,0.4399639772405866,0.06029736694309251,0.22436107831253507,Zone-6
454,27.0,70.75,ARIMA,0.28038578237920336,0.5310861254466118,-0.36926061479963956,0.17749819422550103,Zone-6
454,27.0,70.75,Prophet,334.81626411728394,558.989763624412,-1516923.3230659082,211.13263482034176,Zone-6
454,27.0,70.75,RandomForest,0.28739583333333246,0.5143952612453419,-0.2845473666999161,0.1818606971368533,Zone-6
454,27.0,70.75,LSTM,0.24742065429687443,0.4998845614864754,-0.21309734792207524,0.1566912464374253,Zone-6
455,27.0,71.0,HoltWinters,0.9139714112779725,1.3800855309291657,-4.32495748079416,0.842465439310215,Zone-6
455,27.0,71.0,ARIMA,0.620272727272728,0.7668074903603443,-0.6439054376909048,0.5722539779079587,Zone-6
455,27.0,71.0,Prophet,486.5318162966874,853.3871387881915,-2036085.9754788638,446.52364743073827,Zone-6
455,27.0,71.0,RandomForest,0.428095454545455,0.6370192260192648,-0.1345123271695028,0.3942061360278793,Zone-6
455,27.0,71.0,LSTM,0.9093122170188237,1.0142388757785745,-1.8759719440197884,0.8384963648835292,Zone-6
456,27.0,71.5,HoltWinters,0.5403002594006435,0.7375554389283663,-1.080424899485989,0.32869650790692656,Zone-6
456,27.0,71.5,ARIMA,1.055995805202433,1.164958974708523,-4.1901984782850175,0.6415951051744856,Zone-6
456,27.0,71.5,Prophet,1776.8919425061113,2807.8793086171913,-30152238.642170977,1080.7028173902531,Zone-6
456,27.0,71.5,RandomForest,1.2047192307692307,1.2997768174545623,-5.4610079657728186,0.7320819772659719,Zone-6
456,27.0,71.5,LSTM,0.7960575984074515,0.893763257218709,-2.054975253049543,0.4836774327038306,Zone-6
457,27.0,71.75,HoltWinters,2.4500712595381544,3.0103458192649946,-0.7205598697181861,1.5410265501735025,Zone-6
457,27.0,71.75,ARIMA,2.5040468299196617,3.008525205790566,-0.7184793597483545,1.5824352480074904,Zone-6
457,27.0,71.75,Prophet,1519.920910848245,1838.2763607954798,-641590.5217439816,957.5347902239217,Zone-6
457,27.0,71.75,RandomForest,2.9757599999999966,3.4777404639363168,-1.2963143952454028,1.8818363778610139,Zone-6
457,27.0,71.75,LSTM,2.9098312377929716,3.241647527002338,-0.9951180310978678,1.836527375290762,Zone-6
458,27.0,72.0,HoltWinters,13.534777027283653,14.914035160877129,-2.9156107638511726,9.185465625352458,Zone-6
458,27.0,72.0,ARIMA,22.98278247862766,24.64027304610847,-9.688092913605889,15.555129022447947,Zone-6
458,27.0,72.0,Prophet,405.6211928683388,585.1820951616188,-6027.2498982487505,275.63172703702173,Zone-6
458,27.0,72.0,RandomForest,22.83437499999999,24.451753076390037,-9.525171748809278,15.452001523635465,Zone-6
458,27.0,72.0,LSTM,20.871831766764316,22.189451730400997,-7.667669267212046,14.110308299428215,Zone-6
459,27.0,72.25,HoltWinters,12.626325698068015,14.212216307084233,-48.60146661739395,8.388820305060989,Zone-6
459,27.0,72.25,ARIMA,1.5678108723539097,1.9396016472205353,0.07616164483556143,1.0399193487626153,Zone-6
459,27.0,72.25,Prophet,216.8046841720854,318.86388292406116,-24966.873835619503,143.704079252747,Zone-6
459,27.0,72.25,RandomForest,1.9096062499999924,2.086956200950911,-0.06954132525108636,1.2593847085686622,Zone-6
459,27.0,72.25,LSTM,2.1404066467285148,2.4873397133901545,-0.5192915008614107,1.4095805541077981,Zone-6
460,27.0,73.25,HoltWinters,0.9717122058628873,1.1082713766553347,0.15405345497945777,0.3831662510120841,Zone-4
460,27.0,73.25,ARIMA,0.9833007357363137,1.1504287549638295,0.08847172638550826,0.3881766775654237,Zone-4
460,27.0,73.25,Prophet,1821.383067538702,3380.1277034809773,-7868951.149088326,718.9695767154501,Zone-4
460,27.0,73.25,RandomForest,1.3602818181818206,1.5630498481261785,-0.6826598978569487,0.538112752930695,Zone-4
460,27.0,73.25,LSTM,1.2707960648970207,1.4535302108183854,-0.4551200098196726,0.5025193776996296,Zone-4
461,27.0,73.75,HoltWinters,2.357589055695195,2.798639344935223,-23.130318119550413,0.8410422939496225,Zone-4
461,27.0,73.75,ARIMA,4.085448602947844,4.2161538108857215,-53.76487098160569,1.4560943883816797,Zone-4
461,27.0,73.75,Prophet,10.75875575136767,14.772682773989343,-671.3384065499984,3.8406213508942466,Zone-4
461,27.0,73.75,RandomForest,0.4942045454545378,0.5505289450321204,0.06625241406749183,0.17617261987815822,Zone-4
461,27.0,73.75,LSTM,2.6473050204190467,2.824288896492134,-23.574654112608215,0.9432965399459696,Zone-4
462,27.0,74.0,HoltWinters,1.8022868331477835,2.1245501411474477,0.18717382937367755,0.6902804144115028,Zone-4
